"opportunity_id","lead_id","nam_owner","region","product_line","competitive_deal_flag","used_fasttrack_approval","status","final_stage","deal_value_usd","period","stage","entry_date","exit_date","days_in_stage"
"OPP-P1-00824","L-P1-03400","T. Chen","Midwest","Video Analytics",True,False,"Lost","Develop","9184","P1","Develop","2024-01-27","2024-01-28",1
"OPP-P2-00001","L-P2-00002","S. Patel","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","125986","P2","Qualify","2025-07-08","2025-07-09",1
"OPP-P2-00001","L-P2-00002","S. Patel","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","125986","P2","Develop","2025-07-09","2025-07-10",1
"OPP-P2-00001","L-P2-00002","S. Patel","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","125986","P2","Propose","2025-07-10","2025-08-06",27
"OPP-P2-00002","L-P2-00011","T. Chen","Midwest","Digital Signage",False,False,"Lost","Qualify","143238","P2","Qualify","2025-05-15","2025-05-16",1
"OPP-P2-00003","L-P2-00016","R. Alvarez","South","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","18866","P2","Qualify","2025-06-14","2025-06-15",1
"OPP-P2-00004","L-P2-00021","M. Okafor","Northeast","Smart Buildings",True,True,"Lost","Propose","26271","P2","Qualify","2025-04-19","2025-04-20",1
"OPP-P2-00004","L-P2-00021","M. Okafor","Northeast","Smart Buildings",True,True,"Lost","Propose","26271","P2","Develop","2025-04-20","2025-04-21",1
"OPP-P2-00004","L-P2-00021","M. Okafor","Northeast","Smart Buildings",True,True,"Lost","Propose","26271","P2","Propose","2025-04-21","2025-05-22",31
"OPP-P2-00005","L-P2-00027","D. Singh","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","96884","P2","Qualify","2025-07-22","2025-07-23",1
"OPP-P2-00006","L-P2-00029","L. Fitzgerald","West","Digital Signage",True,True,"Won","Close","32430","P2","Qualify","2025-03-17","2025-03-18",1
"OPP-P2-00006","L-P2-00029","L. Fitzgerald","West","Digital Signage",True,True,"Won","Close","32430","P2","Develop","2025-03-18","2025-03-19",1
"OPP-P2-00006","L-P2-00029","L. Fitzgerald","West","Digital Signage",True,True,"Won","Close","32430","P2","Propose","2025-03-19","2025-03-30",11
"OPP-P2-00006","L-P2-00029","L. Fitzgerald","West","Digital Signage",True,True,"Won","Close","32430","P2","Close","2025-03-30","2025-03-31",1
"OPP-P2-00007","L-P2-00034","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","57583","P2","Qualify","2025-06-20","2025-06-21",1
"OPP-P2-00007","L-P2-00034","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","57583","P2","Develop","2025-06-21","2025-06-22",1
"OPP-P2-00007","L-P2-00034","K. Romano","West","Smart Lighting",False,False,"Lost","Propose","57583","P2","Propose","2025-06-22","2025-07-24",32
"OPP-P2-00008","L-P2-00039","R. Alvarez","South","Smart Lighting",False,False,"Lost","Propose","62099","P2","Qualify","2025-06-12","2025-06-13",1
"OPP-P2-00008","L-P2-00039","R. Alvarez","South","Smart Lighting",False,False,"Lost","Propose","62099","P2","Develop","2025-06-13","2025-06-14",1
"OPP-P2-00008","L-P2-00039","R. Alvarez","South","Smart Lighting",False,False,"Lost","Propose","62099","P2","Propose","2025-06-14","2025-07-11",27
"OPP-P2-00009","L-P2-00045","R. Alvarez","West","Video Analytics",True,False,"Lost","Propose","13785","P2","Qualify","2025-05-27","2025-05-28",1
"OPP-P2-00009","L-P2-00045","R. Alvarez","West","Video Analytics",True,False,"Lost","Propose","13785","P2","Develop","2025-05-28","2025-05-29",1
"OPP-P2-00009","L-P2-00045","R. Alvarez","West","Video Analytics",True,False,"Lost","Propose","13785","P2","Propose","2025-05-29","2025-06-13",15
"OPP-P2-00010","L-P2-00047","K. Romano","South","Digital Signage",False,False,"Lost","Propose","76801","P2","Qualify","2025-03-28","2025-03-29",1
"OPP-P2-00010","L-P2-00047","K. Romano","South","Digital Signage",False,False,"Lost","Propose","76801","P2","Develop","2025-03-29","2025-03-30",1
"OPP-P2-00010","L-P2-00047","K. Romano","South","Digital Signage",False,False,"Lost","Propose","76801","P2","Propose","2025-03-30","2025-04-12",13
"OPP-P2-00011","L-P2-00050","T. Chen","West","Smart Buildings",True,True,"Lost","Close","27313","P2","Qualify","2025-08-03","2025-08-04",1
"OPP-P2-00011","L-P2-00050","T. Chen","West","Smart Buildings",True,True,"Lost","Close","27313","P2","Develop","2025-08-04","2025-08-05",1
"OPP-P2-00011","L-P2-00050","T. Chen","West","Smart Buildings",True,True,"Lost","Close","27313","P2","Propose","2025-08-05","2025-08-15",10
"OPP-P2-00011","L-P2-00050","T. Chen","West","Smart Buildings",True,True,"Lost","Close","27313","P2","Close","2025-08-15","2025-08-16",1
"OPP-P2-00012","L-P2-00052","T. Chen","West","Video Analytics",False,False,"Lost","Qualify","34777","P2","Qualify","2025-08-13","2025-08-14",1
"OPP-P2-00013","L-P2-00068","T. Chen","Midwest","Smart Buildings",True,False,"Lost","Qualify","17776","P2","Qualify","2025-06-30","2025-07-01",1
"OPP-P2-00014","L-P2-00071","J. Sullivan","West","Smart Lighting",True,True,"Lost","Close","48668","P2","Qualify","2025-03-02","2025-03-03",1
"OPP-P2-00014","L-P2-00071","J. Sullivan","West","Smart Lighting",True,True,"Lost","Close","48668","P2","Develop","2025-03-03","2025-03-04",1
"OPP-P2-00014","L-P2-00071","J. Sullivan","West","Smart Lighting",True,True,"Lost","Close","48668","P2","Propose","2025-03-04","2025-03-14",10
"OPP-P2-00014","L-P2-00071","J. Sullivan","West","Smart Lighting",True,True,"Lost","Close","48668","P2","Close","2025-03-14","2025-03-24",10
"OPP-P2-00015","L-P2-00081","L. Fitzgerald","West","Smart Buildings",False,False,"Lost","Propose","51998","P2","Qualify","2025-09-23","2025-09-24",1
"OPP-P2-00015","L-P2-00081","L. Fitzgerald","West","Smart Buildings",False,False,"Lost","Propose","51998","P2","Develop","2025-09-24","2025-09-25",1
"OPP-P2-00015","L-P2-00081","L. Fitzgerald","West","Smart Buildings",False,False,"Lost","Propose","51998","P2","Propose","2025-09-25","2025-10-20",25
"OPP-P2-00016","L-P2-00084","K. Romano","Midwest","Smart Lighting",True,True,"Lost","Propose","25131","P2","Qualify","2025-06-27","2025-06-28",1
"OPP-P2-00016","L-P2-00084","K. Romano","Midwest","Smart Lighting",True,True,"Lost","Propose","25131","P2","Develop","2025-06-28","2025-06-29",1
"OPP-P2-00016","L-P2-00084","K. Romano","Midwest","Smart Lighting",True,True,"Lost","Propose","25131","P2","Propose","2025-06-29","2025-08-10",42
"OPP-P2-00017","L-P2-00091","M. Okafor","West","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","8844","P2","Qualify","2025-02-18","2025-02-19",1
"OPP-P2-00017","L-P2-00091","M. Okafor","West","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","8844","P2","Develop","2025-02-19","2025-02-20",1
"OPP-P2-00018","L-P2-00092","K. Romano","Northeast","Smart Mobility (EV/Parking)",True,True,"Won","Close","78930","P2","Qualify","2025-07-29","2025-07-30",1
"OPP-P2-00018","L-P2-00092","K. Romano","Northeast","Smart Mobility (EV/Parking)",True,True,"Won","Close","78930","P2","Develop","2025-07-30","2025-07-31",1
"OPP-P2-00018","L-P2-00092","K. Romano","Northeast","Smart Mobility (EV/Parking)",True,True,"Won","Close","78930","P2","Propose","2025-07-31","2025-08-08",8
"OPP-P2-00018","L-P2-00092","K. Romano","Northeast","Smart Mobility (EV/Parking)",True,True,"Won","Close","78930","P2","Close","2025-08-08","2025-08-09",1
"OPP-P2-00019","L-P2-00093","J. Sullivan","West","Video Analytics",True,True,"Lost","Propose","46327","P2","Qualify","2025-03-20","2025-03-21",1
"OPP-P2-00019","L-P2-00093","J. Sullivan","West","Video Analytics",True,True,"Lost","Propose","46327","P2","Develop","2025-03-21","2025-03-22",1
"OPP-P2-00019","L-P2-00093","J. Sullivan","West","Video Analytics",True,True,"Lost","Propose","46327","P2","Propose","2025-03-22","2025-04-30",39
"OPP-P2-00020","L-P2-00095","R. Alvarez","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","13528","P2","Qualify","2025-03-10","2025-03-11",1
"OPP-P2-00020","L-P2-00095","R. Alvarez","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","13528","P2","Develop","2025-03-11","2025-03-12",1
"OPP-P2-00020","L-P2-00095","R. Alvarez","South","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","13528","P2","Propose","2025-03-12","2025-04-02",21
"OPP-P2-00021","L-P2-00098","T. Chen","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38316","P2","Qualify","2025-04-02","2025-04-03",1
"OPP-P2-00021","L-P2-00098","T. Chen","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38316","P2","Develop","2025-04-03","2025-04-04",1
"OPP-P2-00021","L-P2-00098","T. Chen","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","38316","P2","Propose","2025-04-04","2025-04-17",13
"OPP-P2-00022","L-P2-00103","L. Fitzgerald","Northeast","Digital Signage",True,True,"Won","Close","55354","P2","Qualify","2025-07-01","2025-07-02",1
"OPP-P2-00022","L-P2-00103","L. Fitzgerald","Northeast","Digital Signage",True,True,"Won","Close","55354","P2","Develop","2025-07-02","2025-07-03",1
"OPP-P2-00022","L-P2-00103","L. Fitzgerald","Northeast","Digital Signage",True,True,"Won","Close","55354","P2","Propose","2025-07-03","2025-07-11",8
"OPP-P2-00022","L-P2-00103","L. Fitzgerald","Northeast","Digital Signage",True,True,"Won","Close","55354","P2","Close","2025-07-11","2025-07-12",1
"OPP-P2-00023","L-P2-00108","T. Chen","Midwest","Digital Signage",False,False,"Lost","Develop","10598","P2","Qualify","2025-06-18","2025-06-19",1
"OPP-P2-00023","L-P2-00108","T. Chen","Midwest","Digital Signage",False,False,"Lost","Develop","10598","P2","Develop","2025-06-19","2025-06-20",1
"OPP-P2-00024","L-P2-00110","S. Patel","South","Smart Buildings",False,False,"Lost","Propose","28696","P2","Qualify","2025-09-17","2025-09-18",1
"OPP-P2-00024","L-P2-00110","S. Patel","South","Smart Buildings",False,False,"Lost","Propose","28696","P2","Develop","2025-09-18","2025-09-19",1
"OPP-P2-00024","L-P2-00110","S. Patel","South","Smart Buildings",False,False,"Lost","Propose","28696","P2","Propose","2025-09-19","2025-10-06",17
"OPP-P2-00025","L-P2-00115","S. Patel","West","Video Analytics",False,False,"Lost","Propose","26337","P2","Qualify","2025-01-04","2025-01-05",1
"OPP-P2-00025","L-P2-00115","S. Patel","West","Video Analytics",False,False,"Lost","Propose","26337","P2","Develop","2025-01-05","2025-01-06",1
"OPP-P2-00025","L-P2-00115","S. Patel","West","Video Analytics",False,False,"Lost","Propose","26337","P2","Propose","2025-01-06","2025-01-15",9
"OPP-P2-00026","L-P2-00118","L. Fitzgerald","West","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","13108","P2","Qualify","2025-03-28","2025-03-29",1
"OPP-P2-00027","L-P2-00126","K. Romano","Northeast","Smart Buildings",True,True,"Lost","Propose","23766","P2","Qualify","2025-07-09","2025-07-10",1
"OPP-P2-00027","L-P2-00126","K. Romano","Northeast","Smart Buildings",True,True,"Lost","Propose","23766","P2","Develop","2025-07-10","2025-07-11",1
"OPP-P2-00027","L-P2-00126","K. Romano","Northeast","Smart Buildings",True,True,"Lost","Propose","23766","P2","Propose","2025-07-11","2025-08-09",29
"OPP-P2-00028","L-P2-00131","D. Singh","West","Smart Lighting",True,False,"Lost","Qualify","21249","P2","Qualify","2025-04-20","2025-04-21",1
"OPP-P2-00029","L-P2-00139","M. Okafor","South","Smart Lighting",False,False,"Lost","Develop","11508","P2","Qualify","2025-05-28","2025-06-02",5
"OPP-P2-00029","L-P2-00139","M. Okafor","South","Smart Lighting",False,False,"Lost","Develop","11508","P2","Develop","2025-06-02","2025-06-03",1
"OPP-P2-00030","L-P2-00142","S. Patel","Northeast","Smart Buildings",False,False,"Lost","Qualify","22983","P2","Qualify","2025-04-10","2025-04-11",1
"OPP-P2-00031","L-P2-00154","T. Chen","Northeast","Digital Signage",True,False,"Lost","Qualify","59271","P2","Qualify","2025-04-02","2025-04-03",1
"OPP-P2-00032","L-P2-00159","K. Romano","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","20891","P2","Qualify","2025-05-27","2025-05-28",1
"OPP-P2-00033","L-P2-00161","R. Alvarez","Northeast","Video Analytics",True,True,"Lost","Close","49036","P2","Qualify","2025-06-26","2025-06-27",1
"OPP-P2-00033","L-P2-00161","R. Alvarez","Northeast","Video Analytics",True,True,"Lost","Close","49036","P2","Develop","2025-06-27","2025-06-28",1
"OPP-P2-00033","L-P2-00161","R. Alvarez","Northeast","Video Analytics",True,True,"Lost","Close","49036","P2","Propose","2025-06-28","2025-07-11",13
"OPP-P2-00033","L-P2-00161","R. Alvarez","Northeast","Video Analytics",True,True,"Lost","Close","49036","P2","Close","2025-07-11","2025-07-12",1
"OPP-P2-00034","L-P2-00163","R. Alvarez","Northeast","Video Analytics",True,False,"Lost","Qualify","10130","P2","Qualify","2025-06-21","2025-06-22",1
"OPP-P2-00035","L-P2-00164","D. Singh","West","Smart Lighting",False,False,"Lost","Close","34649","P2","Qualify","2025-09-13","2025-09-14",1
"OPP-P2-00035","L-P2-00164","D. Singh","West","Smart Lighting",False,False,"Lost","Close","34649","P2","Develop","2025-09-14","2025-09-15",1
"OPP-P2-00035","L-P2-00164","D. Singh","West","Smart Lighting",False,False,"Lost","Close","34649","P2","Propose","2025-09-15","2025-09-25",10
"OPP-P2-00035","L-P2-00164","D. Singh","West","Smart Lighting",False,False,"Lost","Close","34649","P2","Close","2025-09-25","2025-09-26",1
"OPP-P2-00036","L-P2-00167","K. Romano","Midwest","Smart Lighting",True,False,"Lost","Qualify","27439","P2","Qualify","2025-10-01","2025-10-02",1
"OPP-P2-00037","L-P2-00171","K. Romano","Midwest","Video Analytics",False,False,"Lost","Develop","12416","P2","Qualify","2025-09-20","2025-09-21",1
"OPP-P2-00037","L-P2-00171","K. Romano","Midwest","Video Analytics",False,False,"Lost","Develop","12416","P2","Develop","2025-09-21","2025-09-22",1
"OPP-P2-00038","L-P2-00176","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","8000","P2","Qualify","2025-07-28","2025-07-29",1
"OPP-P2-00038","L-P2-00176","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","8000","P2","Develop","2025-07-29","2025-07-30",1
"OPP-P2-00038","L-P2-00176","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","8000","P2","Propose","2025-07-30","2025-08-24",25
"OPP-P2-00039","L-P2-00181","D. Singh","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","25848","P2","Qualify","2025-04-05","2025-04-06",1
"OPP-P2-00039","L-P2-00181","D. Singh","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","25848","P2","Develop","2025-04-06","2025-04-07",1
"OPP-P2-00039","L-P2-00181","D. Singh","Midwest","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","25848","P2","Propose","2025-04-07","2025-05-18",41
"OPP-P2-00040","L-P2-00186","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","8000","P2","Qualify","2025-02-02","2025-02-03",1
"OPP-P2-00040","L-P2-00186","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","8000","P2","Develop","2025-02-03","2025-02-04",1
"OPP-P2-00040","L-P2-00186","L. Fitzgerald","Midwest","Smart Buildings",False,False,"Lost","Propose","8000","P2","Propose","2025-02-04","2025-02-28",24
"OPP-P2-00041","L-P2-00187","R. Alvarez","Northeast","Smart Lighting",True,False,"Lost","Qualify","17980","P2","Qualify","2025-08-01","2025-08-02",1
"OPP-P2-00042","L-P2-00189","R. Alvarez","Midwest","Video Analytics",True,False,"Lost","Qualify","14288","P2","Qualify","2025-02-19","2025-02-20",1
"OPP-P2-00043","L-P2-00192","M. Okafor","South","Smart Mobility (EV/Parking)",True,False,"Lost","Qualify","27958","P2","Qualify","2025-06-27","2025-06-28",1
"OPP-P2-00044","L-P2-00198","M. Okafor","South","Smart Lighting",True,False,"Lost","Qualify","24813","P2","Qualify","2025-01-24","2025-01-25",1
"OPP-P2-00045","L-P2-00199","M. Okafor","Midwest","Smart Buildings",False,False,"Lost","Propose","44159","P2","Qualify","2025-07-14","2025-07-15",1
"OPP-P2-00045","L-P2-00199","M. Okafor","Midwest","Smart Buildings",False,False,"Lost","Propose","44159","P2","Develop","2025-07-15","2025-07-16",1
"OPP-P2-00045","L-P2-00199","M. Okafor","Midwest","Smart Buildings",False,False,"Lost","Propose","44159","P2","Propose","2025-07-16","2025-08-22",37
"OPP-P2-00046","L-P2-00201","J. Sullivan","South","Smart Buildings",True,False,"Lost","Close","12297","P2","Qualify","2025-09-28","2025-09-29",1
"OPP-P2-00046","L-P2-00201","J. Sullivan","South","Smart Buildings",True,False,"Lost","Close","12297","P2","Develop","2025-09-29","2025-09-30",1
"OPP-P2-00046","L-P2-00201","J. Sullivan","South","Smart Buildings",True,False,"Lost","Close","12297","P2","Propose","2025-09-30","2025-10-11",11
"OPP-P2-00046","L-P2-00201","J. Sullivan","South","Smart Buildings",True,False,"Lost","Close","12297","P2","Close","2025-10-11","2025-10-12",1
"OPP-P2-00047","L-P2-00205","M. Okafor","Midwest","Video Analytics",False,False,"Lost","Develop","19456","P2","Qualify","2025-09-10","2025-09-11",1
"OPP-P2-00047","L-P2-00205","M. Okafor","Midwest","Video Analytics",False,False,"Lost","Develop","19456","P2","Develop","2025-09-11","2025-09-12",1
"OPP-P2-00048","L-P2-00213","L. Fitzgerald","South","Video Analytics",True,False,"Lost","Qualify","16380","P2","Qualify","2025-02-06","2025-02-07",1
"OPP-P2-00049","L-P2-00215","D. Singh","Northeast","Smart Buildings",False,False,"Lost","Qualify","30664","P2","Qualify","2025-06-16","2025-06-17",1
"OPP-P2-00050","L-P2-00218","J. Sullivan","Northeast","Digital Signage",False,False,"Lost","Qualify","18949","P2","Qualify","2025-03-18","2025-03-19",1
"OPP-P2-00051","L-P2-00220","M. Okafor","Midwest","Video Analytics",False,False,"Lost","Propose","39616","P2","Qualify","2025-05-30","2025-05-31",1
"OPP-P2-00051","L-P2-00220","M. Okafor","Midwest","Video Analytics",False,False,"Lost","Propose","39616","P2","Develop","2025-05-31","2025-06-01",1
"OPP-P2-00051","L-P2-00220","M. Okafor","Midwest","Video Analytics",False,False,"Lost","Propose","39616","P2","Propose","2025-06-01","2025-06-11",10
"OPP-P2-00052","L-P2-00240","M. Okafor","Northeast","Smart Mobility (EV/Parking)",False,False,"Won","Close","11658","P2","Qualify","2025-01-17","2025-01-18",1
"OPP-P2-00052","L-P2-00240","M. Okafor","Northeast","Smart Mobility (EV/Parking)",False,False,"Won","Close","11658","P2","Develop","2025-01-18","2025-01-19",1
"OPP-P2-00052","L-P2-00240","M. Okafor","Northeast","Smart Mobility (EV/Parking)",False,False,"Won","Close","11658","P2","Propose","2025-01-19","2025-01-30",11
"OPP-P2-00052","L-P2-00240","M. Okafor","Northeast","Smart Mobility (EV/Parking)",False,False,"Won","Close","11658","P2","Close","2025-01-30","2025-01-31",1
"OPP-P2-00053","L-P2-00246","T. Chen","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","24327","P2","Qualify","2025-04-29","2025-04-30",1
"OPP-P2-00054","L-P2-00250","S. Patel","West","Digital Signage",True,True,"Lost","Propose","30922","P2","Qualify","2025-01-25","2025-01-26",1
"OPP-P2-00054","L-P2-00250","S. Patel","West","Digital Signage",True,True,"Lost","Propose","30922","P2","Develop","2025-01-26","2025-01-27",1
"OPP-P2-00054","L-P2-00250","S. Patel","West","Digital Signage",True,True,"Lost","Propose","30922","P2","Propose","2025-01-27","2025-02-10",14
"OPP-P2-00055","L-P2-00252","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","24850","P2","Qualify","2025-08-15","2025-08-16",1
"OPP-P2-00055","L-P2-00252","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","24850","P2","Develop","2025-08-16","2025-08-17",1
"OPP-P2-00055","L-P2-00252","S. Patel","Midwest","Video Analytics",False,False,"Lost","Propose","24850","P2","Propose","2025-08-17","2025-09-20",34
"OPP-P2-00056","L-P2-00253","L. Fitzgerald","South","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","12197","P2","Qualify","2025-09-23","2025-09-24",1
"OPP-P2-00056","L-P2-00253","L. Fitzgerald","South","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","12197","P2","Develop","2025-09-24","2025-09-25",1
"OPP-P2-00057","L-P2-00254","D. Singh","Midwest","Smart Buildings",False,False,"Lost","Propose","18695","P2","Qualify","2025-03-23","2025-03-24",1
"OPP-P2-00057","L-P2-00254","D. Singh","Midwest","Smart Buildings",False,False,"Lost","Propose","18695","P2","Develop","2025-03-24","2025-03-25",1
"OPP-P2-00057","L-P2-00254","D. Singh","Midwest","Smart Buildings",False,False,"Lost","Propose","18695","P2","Propose","2025-03-25","2025-04-08",14
"OPP-P2-00058","L-P2-00256","S. Patel","South","Digital Signage",False,False,"Lost","Qualify","29004","P2","Qualify","2025-09-16","2025-09-17",1
"OPP-P2-00059","L-P2-00258","J. Sullivan","South","Digital Signage",True,False,"Lost","Develop","45699","P2","Qualify","2025-06-07","2025-06-08",1
"OPP-P2-00059","L-P2-00258","J. Sullivan","South","Digital Signage",True,False,"Lost","Develop","45699","P2","Develop","2025-06-08","2025-06-09",1
"OPP-P2-00060","L-P2-00261","J. Sullivan","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","21080","P2","Qualify","2025-08-16","2025-08-17",1
"OPP-P2-00060","L-P2-00261","J. Sullivan","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","21080","P2","Develop","2025-08-17","2025-08-18",1
"OPP-P2-00060","L-P2-00261","J. Sullivan","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","21080","P2","Propose","2025-08-18","2025-09-17",30
"OPP-P2-00061","L-P2-00267","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","34200","P2","Qualify","2025-02-20","2025-02-21",1
"OPP-P2-00061","L-P2-00267","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","34200","P2","Develop","2025-02-21","2025-02-22",1
"OPP-P2-00061","L-P2-00267","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","34200","P2","Propose","2025-02-22","2025-03-23",29
"OPP-P2-00062","L-P2-00268","T. Chen","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","20294","P2","Qualify","2025-09-29","2025-09-30",1
"OPP-P2-00062","L-P2-00268","T. Chen","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","20294","P2","Develop","2025-09-30","2025-10-01",1
"OPP-P2-00062","L-P2-00268","T. Chen","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","20294","P2","Propose","2025-10-01","2025-11-14",44
"OPP-P2-00063","L-P2-00276","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","32181","P2","Qualify","2025-08-27","2025-08-28",1
"OPP-P2-00063","L-P2-00276","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","32181","P2","Develop","2025-08-28","2025-08-29",1
"OPP-P2-00063","L-P2-00276","R. Alvarez","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","32181","P2","Propose","2025-08-29","2025-10-14",46
"OPP-P2-00064","L-P2-00278","R. Alvarez","South","Smart Lighting",False,False,"Lost","Qualify","59688","P2","Qualify","2025-02-03","2025-02-04",1
"OPP-P2-00065","L-P2-00279","K. Romano","Northeast","Video Analytics",True,True,"Won","Close","15457","P2","Qualify","2025-02-12","2025-10-24",254
"OPP-P2-00065","L-P2-00279","K. Romano","Northeast","Video Analytics",True,True,"Won","Close","15457","P2","Develop","2025-10-24","2025-10-25",1
"OPP-P2-00065","L-P2-00279","K. Romano","Northeast","Video Analytics",True,True,"Won","Close","15457","P2","Propose","2025-10-25","2025-11-04",10
"OPP-P2-00065","L-P2-00279","K. Romano","Northeast","Video Analytics",True,True,"Won","Close","15457","P2","Close","2025-11-04","2025-11-05",1
"OPP-P2-00066","L-P2-00280","D. Singh","South","Digital Signage",True,False,"Lost","Qualify","24787","P2","Qualify","2025-05-07","2025-05-08",1
"OPP-P2-00067","L-P2-00284","M. Okafor","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30689","P2","Qualify","2025-03-21","2025-03-22",1
"OPP-P2-00067","L-P2-00284","M. Okafor","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30689","P2","Develop","2025-03-22","2025-03-23",1
"OPP-P2-00067","L-P2-00284","M. Okafor","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30689","P2","Propose","2025-03-23","2025-05-03",41
"OPP-P2-00068","L-P2-00285","K. Romano","South","Smart Lighting",True,False,"Lost","Develop","76861","P2","Qualify","2025-04-14","2025-04-15",1
"OPP-P2-00068","L-P2-00285","K. Romano","South","Smart Lighting",True,False,"Lost","Develop","76861","P2","Develop","2025-04-15","2025-04-16",1
"OPP-P2-00069","L-P2-00293","M. Okafor","Northeast","Digital Signage",False,False,"Lost","Propose","26319","P2","Qualify","2025-06-25","2025-06-26",1
"OPP-P2-00069","L-P2-00293","M. Okafor","Northeast","Digital Signage",False,False,"Lost","Propose","26319","P2","Develop","2025-06-26","2025-06-27",1
"OPP-P2-00069","L-P2-00293","M. Okafor","Northeast","Digital Signage",False,False,"Lost","Propose","26319","P2","Propose","2025-06-27","2025-07-24",27
"OPP-P2-00070","L-P2-00297","S. Patel","West","Smart Lighting",False,False,"Lost","Propose","12503","P2","Qualify","2025-02-21","2025-02-22",1
"OPP-P2-00070","L-P2-00297","S. Patel","West","Smart Lighting",False,False,"Lost","Propose","12503","P2","Develop","2025-02-22","2025-02-23",1
"OPP-P2-00070","L-P2-00297","S. Patel","West","Smart Lighting",False,False,"Lost","Propose","12503","P2","Propose","2025-02-23","2025-03-08",13
"OPP-P2-00071","L-P2-00308","T. Chen","Northeast","Video Analytics",True,True,"Lost","Propose","22490","P2","Qualify","2025-03-31","2025-04-01",1
"OPP-P2-00071","L-P2-00308","T. Chen","Northeast","Video Analytics",True,True,"Lost","Propose","22490","P2","Develop","2025-04-01","2025-04-02",1
"OPP-P2-00071","L-P2-00308","T. Chen","Northeast","Video Analytics",True,True,"Lost","Propose","22490","P2","Propose","2025-04-02","2025-05-12",40
"OPP-P2-00072","L-P2-00311","K. Romano","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30609","P2","Qualify","2025-01-29","2025-01-30",1
"OPP-P2-00072","L-P2-00311","K. Romano","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30609","P2","Develop","2025-01-30","2025-01-31",1
"OPP-P2-00072","L-P2-00311","K. Romano","Midwest","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","30609","P2","Propose","2025-01-31","2025-02-28",28
"OPP-P2-00073","L-P2-00312","L. Fitzgerald","South","Smart Buildings",False,False,"Lost","Close","15871","P2","Qualify","2025-05-06","2025-05-07",1
"OPP-P2-00073","L-P2-00312","L. Fitzgerald","South","Smart Buildings",False,False,"Lost","Close","15871","P2","Develop","2025-05-07","2025-05-08",1
"OPP-P2-00073","L-P2-00312","L. Fitzgerald","South","Smart Buildings",False,False,"Lost","Close","15871","P2","Propose","2025-05-08","2025-05-19",11
"OPP-P2-00073","L-P2-00312","L. Fitzgerald","South","Smart Buildings",False,False,"Lost","Close","15871","P2","Close","2025-05-19","2025-05-20",1
